"","UserName","Condition","CONFIDENCE.Pre","CONFIDENCE.Post","CONFIDENCE.Change","C.Level.Pre","NewC.Change","C.Change","Timestamp","ActivityNumber","GroupName","GameHalf","GameDay","text","Data","Technical.Constraints","Performance.Parameters","Client.and.Consultant.Requests","Design.Reasoning","Collaboration"
"1945","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 17:01",16,"3","Second",42,"did you change the permission of the document to ""anyone with link""",0,0,0,0,0,0
"1946","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:01",16,"3","Second",42,"yes",0,0,0,0,0,0
"1947","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 17:02",16,"3","Second",42,"I got the link but it will not let me view it",0,0,0,0,0,0
"1948","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:03",16,"3","Second",42,"Sorry I copied the wrong link. It should work this time",0,0,0,0,0,0
"1949","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 17:04",16,"3","Second",42,"now its not a link",0,0,0,0,0,0
"1950","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:05",16,"3","Second",42,"then copy and paste it",0,0,0,0,0,0
"1951","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:06",16,"3","Second",42,"It's not showing up???there's nothing there?",0,0,0,0,0,0
"1952","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:06",16,"3","Second",42,"sounds good",0,0,0,0,0,0
"1953","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 17:06",16,"3","Second",42,"yes",0,0,0,0,0,0
"1954","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:06",16,"3","Second",42,"Cool. I'll show you guys then.",0,0,0,0,0,0
"1955","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:06",16,"3","Second",42,"Are we still meeting at 9 tonight?",1,0,0,0,0,1
"1956","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 17:07",16,"3","Second",42,"Ok, just so you guys know the presentation and draft were technically due at 5 pm today",0,0,0,0,0,0
"1957","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:07",16,"3","Second",42,"I'll be able to print at that time right?",0,0,0,0,0,0
"1958","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:08",16,"3","Second",42,"Yes",0,0,0,0,0,0
"1959","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 17:08",16,"3","Second",42,"yes",0,0,0,0,0,0
"1960","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:09",16,"3","Second",42,"I have tried attaching a file to my notebook and making a google doc but no one is able to view the poster",0,0,0,0,0,0
"1961","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:10",16,"3","Second",42,"?",0,0,0,0,0,0
"1962","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:10",16,"3","Second",42,"It is on a ppt. Should I try making it on publisher and attaching it in that format",0,0,0,0,0,0
"1963","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:11",16,"3","Second",42,"Nevermind it is on publisher already. What if I save it as a jpeg?",0,0,0,0,0,0
"1964","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 17:12",16,"3","Second",42,"make sure to put it in the shared space as well",0,0,0,0,0,1
"1965","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:15",16,"3","Second",42,"Okay, now try that",0,0,0,0,0,0
"1966","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:16",16,"3","Second",42,"I see it, looks great! thanks Maggie!",0,0,0,0,0,0
"1967","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:17",16,"3","Second",42,"Awesome! So glad we figured it out.",0,0,0,0,0,0
"1968","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:17",16,"3","Second",42,"Now we can all submit the link.",0,0,0,0,0,0
"1969","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 17:19",16,"3","Second",42,"thanks maggie!",0,0,0,0,0,0
"1970","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/28/2013 17:27",16,"3","Second",42,"Im not sure if I can make it tonight???so just to be sure, I'll just be reading off my information of the background info and the reason why we chose our battery?",1,1,0,0,1,0
"1971","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 21:08",16,"3","Second",42,"are we still meeting tonight to practice?",0,0,0,0,0,1
"1972","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 21:09",16,"3","Second",42,"yeah. I'm in room 1249",1,0,0,0,0,0
"1973","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/29/2013 0:20",16,"3","Second",43,"I have printed out the reference page.",0,0,0,0,0,0
"1974","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/30/2013 19:23",16,"3","Second",44,"Am I supposed to be able to submit my team evaluations? The final design notebook and worklog were witnessed.",0,0,0,0,1,1
"1975","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/30/2013 19:23",16,"3","Second",44,"Am I supposed to be able to submit my team evaluations? The final design notebook and worklog were witnessed.",0,0,0,0,1,1
"1976","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/31/2013 9:46",17,"3","Second",45,"I received an e-mail that my notebook was received and I should write a worklog, however I went to the worklog and it won't allow me to make a new entry",0,0,0,0,0,0
"1977","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/31/2013 9:50",16,"3","Second",45,"Yeah, it still won't let me submit my notebook for colleague assessments.",0,0,0,0,0,0
"1978","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/31/2013 9:50",16,"3","Second",45,"Yeah, it still won't let me submit my notebook for colleague assessments.",0,0,0,0,0,0
"1979","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:28",12,"4","Second",31,"I am Jordan, and I was previously in team hydraulic.",0,1,0,0,0,1
"1980","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:28",12,"4","Second",31,"Hello everyone.",0,0,0,0,0,0
"1981","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:29",12,"4","Second",31,"Hi guys im Cameron and I was previously worked with the series elastic actuator",0,1,0,0,0,0
"1982","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:29",12,"4","Second",31,"Hi guys im Cameron and I was previously worked with the series elastic actuator",0,1,0,0,0,0
"1983","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:29",12,"4","Second",31,"I'm Tiffany and I've previously worked with the Pneumatic Actuator Muscle (PAM).",0,1,0,0,0,0
"1984","alexander b","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:30",12,"4","Second",31,"Hi I am Alex and I worked on the electric actuator.",0,1,0,0,0,0
"1985","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:30",12,"4","Second",31,"*no was...typo",0,0,0,0,0,0
"1986","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:30",12,"4","Second",31,"*no was...typo",0,0,0,0,0,0
"1987","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:31",12,"4","Second",31,"I was in the Pneumatic group",0,1,0,0,0,1
"1988","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:34",12,"4","Second",31,"The Pneumatic Actuator was energy efficient along with cost effective, but it",0,1,1,0,0,0
"1989","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:34",12,"4","Second",31,"its down sides were its payload and speed of response",0,0,1,0,0,0
"1990","alexander b","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:35",12,"4","Second",31,"For the electric actuator, it had a high acceleration, but it has a low payload",1,1,1,0,0,0
"1991","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:35",12,"4","Second",31,"so the series elastic actuator excelled in safety, yet was expensive to produce",1,1,1,0,0,0
"1992","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:35",12,"4","Second",31,"so the series elastic actuator excelled in safety, yet was expensive to produce",1,1,1,0,0,0
"1993","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:36",12,"4","Second",31,"In trying to balance all of the specifications, the hydraulic actuator tended to fall short on agility, and in order to fix that problem cost and recharge interval typically suffered.  Its main strength was a great payload.",0,1,1,0,1,0
"1994","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:36",12,"4","Second",31,"The Pneumatic Actuator Muscle was very lightweight but did not have an adequate recharge interval nor was the agility very high",1,1,1,0,0,0
"1995","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:38",12,"4","Second",31,"@Tiffany: What does being lightweight do to the technical specifications?  Is that good for payload?",0,0,1,0,0,0
"1996","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:39",12,"4","Second",31,"@Jordan: Yes, the payload was reasonably high",1,0,1,0,0,0
"1997","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:40",12,"4","Second",31,"the elastic actuator's payload was dependent on other factors like material/powersource/control sensor. When working with a steel frame, a NiCd battery, and a strain gauge control sensor, the payload was maximized",0,1,1,0,1,0
"1998","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:40",12,"4","Second",31,"the elastic actuator's payload was dependent on other factors like material/powersource/control sensor. When working with a steel frame, a NiCd battery, and a strain gauge control sensor, the payload was maximized",0,1,1,0,1,0
"1999","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:40",12,"4","Second",31,"Safety.  Okay.",0,0,1,0,0,0
"2000","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:40",12,"4","Second",31,"@Cameron: Great observations.",0,0,0,0,0,0
"2001","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:41",12,"4","Second",31,"@Tiffany: thank you",0,0,0,0,0,0
"2002","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:41",12,"4","Second",31,"@Tiffany: thank you",0,0,0,0,0,0
"2003","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:43",12,"4","Second",31,"@Cameron: With the payload maximized, what did the series elastic actuator prototype's agility, cost, recharge interval, and RPN look like?",0,1,1,0,1,0
"2004","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:46",12,"4","Second",31,"What Material did everyone use?",0,1,0,0,0,0
"2005","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:47",12,"4","Second",31,"Its agility did fairly well, its cost suffered a bit as it was fairly expensive, and its recharge interval also was not the greatest. There obviously are some drawbacks to maximizing payload",1,0,1,0,0,0
"2006","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:47",12,"4","Second",31,"my group tested prototypes of all 3 materials",0,1,0,0,1,1
"2007","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:47",12,"4","Second",31,"Its agility did fairly well, its cost suffered a bit as it was fairly expensive, and its recharge interval also was not the greatest. There obviously are some drawbacks to maximizing payload",1,0,1,0,0,0
"2008","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:47",12,"4","Second",31,"my group tested prototypes of all 3 materials",0,1,0,0,1,1
"2009","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:47",12,"4","Second",31,"I typically used aluminum because it is lightweight and inexpensive.",0,1,0,0,0,0
"2010","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:47",12,"4","Second",31,"My group used Aluminum",0,1,0,0,0,1
"2011","alexander b","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:48",12,"4","Second",31,"Our group utilized all three materials as well.",0,1,0,0,0,1
"2012","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:48",12,"4","Second",31,"Most of our team's prototype designs consisted of Aluminum  material in order to keep cost down as well as the weight.",0,1,1,0,1,1
"2013","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:49",12,"4","Second",31,"Although my group primarily used aluminum, it did test some steel and composite prototypes.",0,1,0,0,1,1
"2014","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:49",12,"4","Second",31,"We tested the composite material as well which can be very good in terms of being lightweight but it is very expensive.",1,1,0,0,0,0
"2015","alexander b","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:52",12,"4","Second",31,"Our group used piezoelectric and Strain Gauge",0,1,0,0,0,1
"2016","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:52",12,"4","Second",31,"My team tended towards the piezoelectric control sensor because of its general well-roundedness.",0,1,0,0,0,1
"2017","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:52",12,"4","Second",31,"How about Control?",0,0,0,0,0,0
"2018","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:52",12,"4","Second",31,"My group used the Piezoelectric",0,1,0,0,0,1
"2019","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:52",12,"4","Second",31,"We tested all three.",0,0,0,0,0,0
"2020","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:52",12,"4","Second",31,"Sorry 3/4",0,0,0,0,0,0
"2021","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:53",12,"4","Second",31,"my group used peizoelectric and strain-gauge",0,1,0,0,0,1
"2022","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:53",12,"4","Second",31,"my group used peizoelectric and strain-gauge",0,1,0,0,0,1
"2023","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:53",12,"4","Second",31,"so with steel, the prototypes generally were more expensive yet they excelled in payload capacity because of their strength. With aluminum, the prototypes generally cost the least and did well in most other areas besides payload. the composite material was the most well balanced, with cost being the only downside",1,1,1,0,1,0
"2024","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:53",12,"4","Second",31,"so with steel, the prototypes generally were more expensive yet they excelled in payload capacity because of their strength. With aluminum, the prototypes generally cost the least and did well in most other areas besides payload. the composite material was the most well balanced, with cost being the only downside",1,1,1,0,1,0
"2025","tiffany x","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:53",12,"4","Second",31,"Piezoelectric & strain-gauge",0,1,0,0,0,0
"2026","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:55",12,"4","Second",31,"@Cameron: You seem to be recommending composite if the cost is otherwise relatively low, and aluminum if there is relatively high cost and high payload?",1,1,1,0,0,0
"2027","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:56",12,"4","Second",31,"yes thats correct",0,0,0,0,0,0
"2028","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:56",12,"4","Second",31,"yes thats correct",0,0,0,0,0,0
"2029","alexander b","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:57",12,"4","Second",31,"Our Group used NiCd",0,1,0,0,0,1
"2030","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:57",12,"4","Second",31,"yea NiCd was generally the best option",0,1,0,0,1,0
"2031","cameron k","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 9:57",12,"4","Second",31,"yea NiCd was generally the best option",0,1,0,0,1,0
"2032","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:57",12,"4","Second",31,"My group used both the LiPO and NiCd, but we found the NiCd was the superior one. It had better safety and agility.",0,1,1,0,1,1
"2033","mitchell h","FirstGame","4","4","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 9:57",12,"4","Second",31,"What power source did everyone use?",0,1,0,0,0,0
